5prime	3prime	strand	count	sgRNA_ref
70	19693	True	1	non-canonical
68	26730	True	1	non-canonical
72	26356	True	19	non-canonical
66	17416	True	4	non-canonical
70	24333	True	3	non-canonical
71	22716	True	1	non-canonical
66	14301	True	7	non-canonical
67	10701	True	1	non-canonical
69	21170	True	1	non-canonical
26366	28198	True	1	non-canonical
69	29233	True	16	non-canonical
21501	27709	True	1	non-canonical
63	19189	True	1	non-canonical
57	22149	True	1	non-canonical
64	26915	False	29	non-canonical
70	28368	False	1	non-canonical
63	28106	True	1	non-canonical
26367	27144	True	37	non-canonical
50	21481	True	1	non-canonical
63	29198	True	1	non-canonical
28122	29116	True	22	non-canonical
72	26357	True	15	non-canonical
66	27316	True	7	non-canonical
28119	28532	True	4	non-canonical
65	10699	True	1	non-canonical
21499	27707	True	2	non-canonical
71	28110	True	59	non-canonical
61	21482	True	5	non-canonical
27282	29300	True	1	non-canonical
64	17980	True	4	non-canonical
63	28081	False	3	non-canonical
71	27706	False	1	non-canonical
65	29447	False	18	non-canonical
64	22169	False	1	non-canonical
66	27646	True	1	non-canonical
64	24330	True	12	non-canonical
57	28096	True	5	non-canonical
64	28128	True	5	non-canonical
67	27238	True	3	non-canonical
65	28489	True	7	non-canonical
68	28497	True	3	non-canonical
65	22690	True	5	non-canonical
67	19061	True	2	non-canonical
28147	28973	True	8	non-canonical
63	28438	True	1	non-canonical
71	27288	True	2	non-canonical
28119	29113	True	12	non-canonical
67	26377	True	51	non-canonical
68	28111	True	3	non-canonical
64	14474	True	7	non-canonical
72	26111	True	1	non-canonical
26365	26473	True	1	non-canonical
28144	28255	True	1	non-canonical
57	26339	True	4	non-canonical
74	26117	True	2	non-canonical
85	28769	True	1	non-canonical
78	28824	True	1	non-canonical
28135	29530	True	1	non-canonical
71	26389	True	1	non-canonical
28143	29164	True	1	non-canonical
70	27202	False	5	non-canonical
28118	29108	False	3	non-canonical
70	27355	False	12	non-canonical
64	29006	True	4	non-canonical
65	2803	True	1	non-canonical
64	28103	False	21	non-canonical
28135	29530	False	1	non-canonical
63	26305	True	1	non-canonical
59	25253	True	4	non-canonical
70	19566	True	1	non-canonical
66	20616	True	1	non-canonical
69	24789	True	1	non-canonical
61	23685	True	1	non-canonical
64	27770	True	11	non-canonical
70	21491	True	8	non-canonical
65	21851	True	1	non-canonical
65	27196	True	2	non-canonical
66	911	True	5	non-canonical
63	25666	True	19	non-canonical
68	27782	True	5	non-canonical
57	29328	True	8	non-canonical
26363	28735	True	10	non-canonical
65	26166	True	1	non-canonical
69	27607	True	4	non-canonical
63	28100	True	1	non-canonical
64	27775	True	13	non-canonical
67	28538	True	1	non-canonical
28551	29014	True	1	non-canonical
65	24894	True	5	non-canonical
79	26467	True	1	non-canonical
65	17913	True	10	non-canonical
66	3994	True	1	non-canonical
66	28064	True	2	non-canonical
77	3534	True	1	non-canonical
28122	29112	True	17	non-canonical
21498	27682	True	1	non-canonical
61	26905	True	1	non-canonical
64	27640	True	7	non-canonical
64	22130	True	2	non-canonical
26364	29170	True	2	non-canonical
70	26070	True	4	non-canonical
26361	27907	True	9	non-canonical
28127	29145	True	3	non-canonical
73	21492	True	4	non-canonical
70	26440	True	1	non-canonical
67	24757	True	16	non-canonical
72	26112	True	1	non-canonical
63	14991	True	2	non-canonical
65	24755	True	11	non-canonical
70	25742	True	1	non-canonical
67	27751	True	6	non-canonical
28118	29310	True	2	non-canonical
64	26537	True	1	non-canonical
64	26107	True	4	non-canonical
57	21632	True	1	non-canonical
69	21393	True	3	non-canonical
67	28959	True	2	non-canonical
26369	27661	True	4	non-canonical
65	19041	True	4	non-canonical
63	5979	True	1	non-canonical
26365	26508	True	20	non-canonical
58	26102	True	1	non-canonical
66	28334	True	1	non-canonical
59	25255	True	1	non-canonical
64	26911	True	5	non-canonical
65	29194	True	16	non-canonical
69	29247	True	1	non-canonical
65	19059	True	1	non-canonical
65	27186	True	2	non-canonical
59	25252	True	3	non-canonical
28124	28423	True	1	non-canonical
59	27260	True	8	non-canonical
69	29200	True	1	non-canonical
65	22036	True	23	non-canonical
66	25890	True	1	non-canonical
63	28959	True	3	non-canonical
64	27853	True	7	non-canonical
77	27787	True	1	non-canonical
62	5972	True	2	non-canonical
69	28447	True	4	non-canonical
64	28099	True	2	non-canonical
64	28843	True	4	non-canonical
71	14841	True	1	non-canonical
70	29235	True	4	non-canonical
64	21479	True	2	non-canonical
70	21213	True	1	non-canonical
62	27005	True	1	non-canonical
79	27731	True	1	non-canonical
63	23187	True	1	non-canonical
65	27607	True	5	non-canonical
28119	28520	True	1	non-canonical
63	23792	True	1	non-canonical
71	29200	True	1	non-canonical
61	6742	True	1	non-canonical
64	29216	True	4	non-canonical
63	26346	True	7	non-canonical
69	5797	True	1	non-canonical
71	28813	True	8	non-canonical
64	26912	True	5	non-canonical
65	7197	True	1	non-canonical
70	29351	True	3	non-canonical
64	29145	True	6	non-canonical
71	29274	True	1	non-canonical
27304	28978	True	1	non-canonical
69	28256	True	1	non-canonical
78	27989	True	2	non-canonical
64	23679	True	1	non-canonical
70	28843	True	2	non-canonical
72	13554	True	1	non-canonical
62	28115	True	1	non-canonical
63	26798	True	3	non-canonical
67	26519	True	2	non-canonical
70	27286	True	2	non-canonical
63	26910	True	1	non-canonical
70	28052	True	1	non-canonical
68	29338	True	4	non-canonical
26361	29170	True	1	non-canonical
27283	29257	True	2	non-canonical
67	22157	True	1	non-canonical
79	26122	True	3	non-canonical
26367	26988	True	4	non-canonical
61	29488	True	3	non-canonical
26143	26696	True	1	non-canonical
61	28335	True	1	non-canonical
70	22273	True	2	non-canonical
58	27258	True	5	non-canonical
68	28843	True	1	non-canonical
59	27766	True	3	non-canonical
61	25254	True	1	non-canonical
68	29235	True	1	non-canonical
63	28101	True	4	non-canonical
63	22139	True	1	non-canonical
63	26304	True	2	non-canonical
65	29143	True	11	non-canonical
66	27769	True	1	non-canonical
63	23805	True	5	non-canonical
60	27744	True	4	non-canonical
71	23181	True	4	non-canonical
71	29062	True	1	non-canonical
26363	27215	True	4	non-canonical
64	26354	True	3	non-canonical
67	26445	True	2	non-canonical
26369	27146	True	3	non-canonical
55	27256	True	3	non-canonical
65	27315	True	1	non-canonical
58	26341	True	2	non-canonical
64	24758	True	3	non-canonical
65	23051	True	16	non-canonical
72	27271	True	1	non-canonical
65	27778	True	3	non-canonical
28122	29140	True	6	non-canonical
64	26011	True	1	non-canonical
67	27781	True	1	non-canonical
69	29198	True	1	non-canonical
73	26355	True	5	non-canonical
62	25258	True	1	non-canonical
27311	29221	True	2	non-canonical
66	27974	True	10	non-canonical
63	28902	True	1	non-canonical
61	27261	True	6	non-canonical
65	22448	True	6	non-canonical
71	22939	True	1	non-canonical
66	28141	True	6	non-canonical
79	27279	True	1	non-canonical
28120	28357	True	1	non-canonical
67	29104	True	19	non-canonical
62	26157	True	1	non-canonical
72	25268	True	2	non-canonical
63	28888	True	3	non-canonical
63	27854	True	1	non-canonical
69	28195	True	2	non-canonical
67	25674	True	4	non-canonical
69	29317	True	2	non-canonical
70	25120	True	1	non-canonical
55	24178	True	2	non-canonical
68	26384	True	1	non-canonical
69	28860	True	3	non-canonical
63	21637	True	3	non-canonical
66	2321	True	1	non-canonical
26363	27278	True	8	non-canonical
65	28306	True	2	non-canonical
68	25009	True	1	non-canonical
68	28066	True	1	non-canonical
66	26163	True	6	non-canonical
53	26337	True	2	non-canonical
66	5363	True	2	non-canonical
61	26352	True	1	non-canonical
66	26635	True	2	non-canonical
72	27273	True	2	non-canonical
101	24520	True	1	non-canonical
64	3004	True	3	non-canonical
64	29447	True	1	non-canonical
67	29231	True	5	non-canonical
28118	29002	True	1	non-canonical
63	29016	True	1	non-canonical
64	7017	True	2	non-canonical
63	29203	True	4	non-canonical
69	26498	True	1	non-canonical
70	20648	True	1	non-canonical
20665	26783	True	1	non-canonical
63	22294	True	1	non-canonical
70	5189	True	1	non-canonical
64	27263	True	1	non-canonical
67	28308	True	6	non-canonical
70	25265	True	1	non-canonical
28130	28840	True	2	non-canonical
57	25250	True	3	non-canonical
26364	27907	True	1	non-canonical
66	27732	True	1	non-canonical
27786	29289	True	1	non-canonical
68	18179	True	3	non-canonical
69	27649	True	2	non-canonical
69	29298	True	3	non-canonical
70	25819	True	1	non-canonical
69	27201	True	1	non-canonical
67	26802	True	6	non-canonical
82	26339	True	1	non-canonical
70	27860	True	1	non-canonical
26361	27676	True	1	non-canonical
28120	28893	True	5	non-canonical
65	29200	True	6	non-canonical
65	13354	True	2	non-canonical
27280	29247	True	1	non-canonical
28124	29275	True	1	non-canonical
63	27781	True	6	non-canonical
66	26344	True	2	non-canonical
66	5870	True	3	non-canonical
28119	29329	True	3	non-canonical
26364	26472	True	1	non-canonical
69	29336	True	2	non-canonical
26363	28113	True	1	non-canonical
68	26354	True	10	non-canonical
66	21865	True	2	non-canonical
63	25255	True	1	non-canonical
28120	29312	True	10	non-canonical
78	28818	True	1	non-canonical
65	25255	True	1	non-canonical
72	19459	True	1	non-canonical
65	703	True	1	non-canonical
63	20090	True	1	non-canonical
64	29446	True	1	non-canonical
66	20245	True	2	non-canonical
65	24285	True	1	non-canonical
65	23895	True	1	non-canonical
66	27202	True	2	non-canonical
71	22714	True	1	non-canonical
28134	28179	True	1	non-canonical
27281	27785	True	1	non-canonical
55	26337	True	1	non-canonical
64	26378	True	1	non-canonical
66	2161	True	3	non-canonical
63	24197	True	1	non-canonical
66	26912	True	1	non-canonical
69	24751	True	2	non-canonical
72	26357	False	2	non-canonical
63	26737	False	2	non-canonical
26361	27710	False	1	non-canonical
63	28902	False	1	non-canonical
27306	29199	False	1	non-canonical
65	29194	False	5	non-canonical
66	26635	False	1	non-canonical
64	29447	False	1	non-canonical
64	26161	False	1	non-canonical
66	28958	True	1	non-canonical
77	26631	True	4	non-canonical
63	22012	True	1	non-canonical
28125	29119	True	2	non-canonical
62	24312	True	7	non-canonical
66	28108	True	1	non-canonical
65	29525	True	1	non-canonical
59	21481	True	2	non-canonical
64	26345	True	2	non-canonical
70	27755	True	2	non-canonical
27754	28111	True	2	non-canonical
26387	29113	True	4	non-canonical
64	29166	True	3	non-canonical
56	27254	True	1	non-canonical
26367	27683	True	2	non-canonical
71	24513	True	5	non-canonical
69	17047	True	1	non-canonical
26925	29011	True	2	non-canonical
65	19089	True	1	non-canonical
61	23574	True	1	non-canonical
69	10126	True	5	non-canonical
57	26336	True	1	non-canonical
61	15438	True	2	non-canonical
28134	29406	True	1	non-canonical
66	5978	True	1	non-canonical
63	27771	True	1	non-canonical
64	896	True	1	non-canonical
70	21482	True	2	non-canonical
70	24705	True	1	non-canonical
57	27258	True	1	non-canonical
70	25742	False	1	non-canonical
67	26377	False	3	non-canonical
69	21393	False	1	non-canonical
60	28884	False	2	non-canonical
28127	28557	False	10	non-canonical
53	26337	False	1	non-canonical
63	20090	False	1	non-canonical
59	27560	False	3	non-canonical
67	22994	True	2	non-canonical
66	29447	True	1	non-canonical
66	29103	True	3	non-canonical
65	28062	True	2	non-canonical
69	5985	True	1	non-canonical
25300	28230	True	1	non-canonical
64	28190	True	1	non-canonical
26130	26155	False	994	non-canonical
68	27782	False	2	non-canonical
68	29513	False	2	non-canonical
64	29002	False	9	non-canonical
65	17913	False	2	non-canonical
70	26440	False	1	non-canonical
71	27704	False	1	non-canonical
55	27256	False	1	non-canonical
61	27362	False	28	non-canonical
71	22716	False	1	non-canonical
66	5978	False	1	non-canonical
67	26802	False	3	non-canonical
60	28096	True	2	non-canonical
89	28213	True	1	non-canonical
63	27975	True	1	non-canonical
69	24894	True	2	non-canonical
28122	29184	True	1	non-canonical
62	25256	True	5	non-canonical
104	28533	True	1	non-canonical
63	26797	False	13	non-canonical
65	21851	False	1	non-canonical
66	14301	False	1	non-canonical
65	24755	False	2	non-canonical
65	28083	False	5	non-canonical
71	29200	False	1	non-canonical
59	27260	False	2	non-canonical
69	28195	False	2	non-canonical
65	19500	False	2	non-canonical
65	27236	False	12	non-canonical
71	19564	True	1	non-canonical
26928	28914	True	1	non-canonical
26363	28261	True	1	non-canonical
71	21395	True	1	non-canonical
26364	27710	True	1	non-canonical
68	12330	True	1	non-canonical
67	28103	True	1	non-canonical
78	29463	True	1	non-canonical
62	29424	True	4	non-canonical
69	27985	True	1	non-canonical
28146	29209	True	1	non-canonical
69	29278	True	1	non-canonical
28121	29007	True	2	non-canonical
69	27888	True	1	non-canonical
65	27022	True	1	non-canonical
21500	27682	True	1	non-canonical
59	25254	True	1	non-canonical
70	21896	True	1	non-canonical
28158	28629	True	1	non-canonical
70	24763	True	1	non-canonical
26366	28119	True	2	non-canonical
63	26999	True	2	non-canonical
21878	29131	True	2	non-canonical
71	17883	True	1	non-canonical
25292	28272	True	1	non-canonical
26390	29116	True	3	non-canonical
66	22993	True	3	non-canonical
70	26073	True	1	non-canonical
66	28801	True	2	non-canonical
58	4509	True	1	non-canonical
71	24169	True	1	non-canonical
24184	28102	True	13	non-canonical
28146	29025	True	1	non-canonical
63	5427	True	1	non-canonical
28120	29222	True	1	non-canonical
28129	28559	True	2	non-canonical
64	3996	True	1	non-canonical
77	21398	True	1	non-canonical
58	26342	True	1	non-canonical
69	23582	True	2	non-canonical
72	19295	True	2	non-canonical
65	3262	True	1	non-canonical
64	29181	True	1	non-canonical
83	25252	True	1	non-canonical
64	17720	True	2	non-canonical
28120	29221	True	1	non-canonical
65	20553	True	1	non-canonical
63	20178	True	1	non-canonical
62	26301	True	1	non-canonical
65	13345	True	1	non-canonical
66	22342	True	2	non-canonical
26372	29580	True	1	non-canonical
58	26339	True	1	non-canonical
63	29078	True	1	non-canonical
79	29108	True	4	non-canonical
64	28887	True	1	non-canonical
28126	28877	True	2	non-canonical
65	23578	True	2	non-canonical
71	29128	True	1	non-canonical
63	28102	True	2	non-canonical
61	27260	True	1	non-canonical
66	20995	True	2	non-canonical
65	21639	True	1	non-canonical
26928	29153	True	1	non-canonical
79	27282	True	1	non-canonical
64	19008	True	1	non-canonical
72	21492	True	1	non-canonical
70	28894	True	1	non-canonical
64	21842	True	2	non-canonical
64	23251	True	1	non-canonical
69	28133	True	1	non-canonical
72	26353	True	5	non-canonical
28121	28996	True	5	non-canonical
66	27221	True	2	non-canonical
28120	28866	True	2	non-canonical
67	29125	True	1	non-canonical
61	20773	True	1	non-canonical
65	6050	True	2	non-canonical
21510	28661	True	1	non-canonical
26362	27277	True	2	non-canonical
65	27196	False	1	non-canonical
65	25672	False	3	non-canonical
63	29203	False	1	non-canonical
64	23679	False	1	non-canonical
64	27775	False	2	non-canonical
26367	27144	False	5	non-canonical
63	22294	False	1	non-canonical
70	7015	True	1	non-canonical
71	25857	True	1	non-canonical
28140	28817	True	1	non-canonical
26931	28497	True	1	non-canonical
78	17890	True	1	non-canonical
70	27634	True	1	non-canonical
79	27454	True	1	non-canonical
72	27268	True	1	non-canonical
63	740	True	1	non-canonical
28154	28972	True	3	non-canonical
28145	28345	True	1	non-canonical
21499	26359	True	2	non-canonical
76	6923	True	3	non-canonical
26381	27959	True	1	non-canonical
59	21478	True	1	non-canonical
64	25966	True	2	non-canonical
64	26108	True	2	non-canonical
69	21581	True	1	non-canonical
70	19074	True	1	non-canonical
71	28445	True	1	non-canonical
64	29193	True	1	non-canonical
68	27204	True	1	non-canonical
68	14855	True	1	non-canonical
69	27350	True	1	non-canonical
71	21387	True	4	non-canonical
65	19393	True	1	non-canonical
27280	29298	True	2	non-canonical
63	9681	True	2	non-canonical
63	29235	True	2	non-canonical
25289	28543	True	1	non-canonical
79	21980	True	1	non-canonical
116	28102	True	1	non-canonical
69	25683	True	2	non-canonical
69	26350	True	1	non-canonical
63	28105	True	2	non-canonical
76	26108	True	1	non-canonical
69	29115	True	3	non-canonical
72	27110	True	2	non-canonical
69	22448	True	2	non-canonical
66	29379	True	1	non-canonical
62	28801	True	1	non-canonical
64	21865	True	1	non-canonical
68	22140	True	1	non-canonical
69	12698	True	1	non-canonical
71	18553	True	2	non-canonical
70	26114	True	1	non-canonical
66	29202	True	1	non-canonical
66	24449	True	1	non-canonical
70	25984	True	1	non-canonical
61	21478	True	1	non-canonical
69	28924	True	1	non-canonical
26367	26417	True	1	non-canonical
68	27265	True	2	non-canonical
64	25257	True	2	non-canonical
72	21826	True	1	non-canonical
59	27743	True	1	non-canonical
62	22720	True	1	non-canonical
63	26138	True	1	non-canonical
64	4298	True	1	non-canonical
63	28474	True	4	non-canonical
79	15254	True	1	non-canonical
67	28892	True	1	non-canonical
63	29145	True	1	non-canonical
68	22169	True	1	non-canonical
59	27360	True	1	non-canonical
28124	28983	True	1	non-canonical
76	16055	True	1	non-canonical
16067	27277	True	2	non-canonical
28126	28993	True	2	non-canonical
63	20375	True	1	non-canonical
77	28460	True	1	non-canonical
71	23643	True	1	non-canonical
28158	28495	True	1	non-canonical
68	23812	True	1	non-canonical
70	1431	True	1	non-canonical
26143	27742	True	9	non-canonical
28120	28720	True	1	non-canonical
67	19195	True	1	non-canonical
28157	28912	True	3	non-canonical
72	26919	True	1	non-canonical
78	29105	True	1	non-canonical
66	19194	True	1	non-canonical
28122	28192	True	3	non-canonical
62	21862	True	2	non-canonical
28120	28533	True	1	non-canonical
61	24365	True	1	non-canonical
70	26919	True	1	non-canonical
69	24749	True	1	non-canonical
68	28104	True	4	non-canonical
62	29226	True	1	non-canonical
67	28110	True	1	non-canonical
68	21479	True	1	non-canonical
69	24772	True	1	non-canonical
63	28117	True	1	non-canonical
57	29328	False	2	non-canonical
64	28108	False	1	non-canonical
26364	29170	False	1	non-canonical
26365	26508	False	1	non-canonical
66	27769	False	1	non-canonical
63	5427	False	1	non-canonical
58	26342	False	1	non-canonical
66	28141	False	4	non-canonical
66	5363	False	1	non-canonical
28122	29116	False	7	non-canonical
60	28100	False	9	non-canonical
26362	27904	True	1	non-canonical
26363	27139	True	4	non-canonical
64	23078	True	1	non-canonical
80	28801	True	1	non-canonical
26143	27097	True	16	non-canonical
79	22143	True	3	non-canonical
62	7007	True	1	non-canonical
71	3288	True	1	non-canonical
64	25675	False	1	non-canonical
69	29452	False	3	non-canonical
66	24189	False	3	non-canonical
66	20245	False	1	non-canonical
59	27766	False	3	non-canonical
68	27265	False	1	non-canonical
67	28308	False	2	non-canonical
66	26912	False	1	non-canonical
65	28397	True	2	non-canonical
26367	27661	True	1	non-canonical
26364	26724	True	1	non-canonical
26362	28597	True	1	non-canonical
69	3710	True	1	non-canonical
66	26517	True	1	non-canonical
64	28500	True	1	non-canonical
63	28733	True	1	non-canonical
64	5590	True	1	non-canonical
65	27644	True	2	non-canonical
63	24519	True	1	non-canonical
63	3008	True	1	non-canonical
78	26676	True	1	non-canonical
26396	28447	True	1	non-canonical
28157	29168	True	1	non-canonical
28122	29008	True	3	non-canonical
70	27948	True	1	non-canonical
27307	29233	True	1	non-canonical
28120	28822	True	2	non-canonical
64	25365	True	3	non-canonical
69	5932	True	1	non-canonical
75	27275	True	2	non-canonical
71	21497	True	1	non-canonical
69	28111	True	1	non-canonical
28122	28203	True	1	non-canonical
65	17806	True	2	non-canonical
65	18275	True	1	non-canonical
26365	27689	True	1	non-canonical
66	14591	True	1	non-canonical
68	26437	True	1	non-canonical
73	27276	True	2	non-canonical
69	29094	True	1	non-canonical
65	27261	True	1	non-canonical
64	9435	True	2	non-canonical
26367	29363	True	1	non-canonical
27280	28708	True	1	non-canonical
63	21770	True	1	non-canonical
79	3943	True	1	non-canonical
71	26359	True	1	non-canonical
25296	29616	True	1	non-canonical
66	19188	True	1	non-canonical
62	28099	True	1	non-canonical
28975	29133	True	2	non-canonical
64	28818	True	1	non-canonical
78	25591	True	2	non-canonical
78	24582	True	1	non-canonical
65	21928	True	1	non-canonical
64	21094	True	1	non-canonical
65	23802	True	2	non-canonical
67	29450	True	1	non-canonical
65	29115	True	1	non-canonical
67	3995	True	1	non-canonical
61	25362	True	1	non-canonical
26361	27579	True	1	non-canonical
64	23127	True	1	non-canonical
63	28998	True	1	non-canonical
71	28117	True	1	non-canonical
73	26359	True	1	non-canonical
70	27785	True	1	non-canonical
71	20408	True	1	non-canonical
69	27905	True	1	non-canonical
64	19874	True	1	non-canonical
27805	27871	True	8	non-canonical
66	20458	True	1	non-canonical
62	22027	True	1	non-canonical
64	21585	True	1	non-canonical
59	21479	False	4	non-canonical
73	21492	False	1	non-canonical
65	15707	False	8	non-canonical
63	5979	False	1	non-canonical
64	26912	False	2	non-canonical
66	20995	False	2	non-canonical
69	22448	False	2	non-canonical
64	29006	False	2	non-canonical
62	27195	False	2	non-canonical
69	29336	False	2	non-canonical
62	28103	False	2	non-canonical
61	24365	False	1	non-canonical
57	22149	False	1	non-canonical
21510	28661	False	1	non-canonical
67	28110	False	1	non-canonical
26362	27277	False	2	non-canonical
28122	28581	True	1	non-canonical
65	20904	True	1	non-canonical
69	22984	True	1	non-canonical
63	28138	True	1	non-canonical
66	20191	True	2	non-canonical
63	21484	True	1	non-canonical
70	28846	True	1	non-canonical
70	23870	True	1	non-canonical
78	23614	True	1	non-canonical
71	22977	True	1	non-canonical
62	28097	True	1	non-canonical
28119	29192	True	1	non-canonical
64	28843	False	1	non-canonical
64	21483	False	1	non-canonical
71	14841	False	1	non-canonical
71	28110	False	10	non-canonical
63	28474	False	2	non-canonical
21499	27707	False	1	non-canonical
28119	28532	False	3	non-canonical
79	22143	False	2	non-canonical
66	28851	False	3	non-canonical
64	29166	False	1	non-canonical
60	28102	False	2	non-canonical
59	25252	False	1	non-canonical
72	25520	True	1	non-canonical
65	3004	True	1	non-canonical
65	15798	False	1	non-canonical
65	24894	False	2	non-canonical
67	24757	False	3	non-canonical
71	27288	False	1	non-canonical
63	29198	False	1	non-canonical
26366	29347	False	1	non-canonical
28123	29141	False	6	non-canonical
66	29202	False	1	non-canonical
64	27770	False	3	non-canonical
63	25258	False	1	non-canonical
71	28117	False	1	non-canonical
28121	29100	True	1	non-canonical
70	28061	True	1	non-canonical
72	28853	True	1	non-canonical
27786	27969	True	1	non-canonical
65	29075	True	1	non-canonical
28122	28576	True	1	non-canonical
72	21694	True	2	non-canonical
79	21661	True	2	non-canonical
65	15519	True	1	non-canonical
71	26488	True	1	non-canonical
69	28598	True	2	non-canonical
28119	29137	True	2	non-canonical
65	14019	True	1	non-canonical
66	23950	True	2	non-canonical
69	26166	True	1	non-canonical
69	15963	True	1	non-canonical
67	23250	True	1	non-canonical
71	27991	True	1	non-canonical
68	23585	True	1	non-canonical
75	28866	True	1	non-canonical
69	28493	True	1	non-canonical
78	26231	True	1	non-canonical
65	23488	True	1	non-canonical
27311	29145	True	1	non-canonical
64	22564	True	1	non-canonical
69	28733	True	1	non-canonical
72	27779	True	1	non-canonical
28145	28971	True	1	non-canonical
64	4399	True	1	non-canonical
69	29292	True	1	non-canonical
68	28143	True	1	non-canonical
70	17815	True	1	non-canonical
69	20557	True	1	non-canonical
26362	26411	True	1	non-canonical
67	28131	True	1	non-canonical
25292	28978	True	1	non-canonical
28140	28873	True	1	non-canonical
70	27489	True	1	non-canonical
25310	29084	True	1	non-canonical
28119	29311	True	2	non-canonical
66	29194	True	1	non-canonical
64	26257	True	1	non-canonical
64	736	True	1	non-canonical
26367	27661	False	1	non-canonical
28119	29309	False	1	non-canonical
28120	28954	False	4	non-canonical
69	29317	False	1	non-canonical
72	28112	False	6	non-canonical
64	28138	False	1	non-canonical
65	21928	False	1	non-canonical
101	24520	False	1	non-canonical
64	21842	False	1	non-canonical
