+	55	28249
-	61	28261
-	66	28260
-	67	28261
-	68	28262
-	28519	28571
>phasing40	11
-	55	27876
-	55	28249
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	68	28262
-	28519	28571
>phasing41	5
+	68	28262
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	28519	28571
>phasing42	13
+	66	28260
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	67	28261
-	68	28262
-	28519	28571
>phasing43	3
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	28260
-	67	28261
-	68	28262
-	28519	28571
>phasing44	1
-	55	27876
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
-	68	28262
-	28519	28571
>phasing45	2327
+	28519	28571
>phasing46	25
+	28519	28571
-	61	28261
-	66	28260
-	67	28261
-	68	28262
>phasing47	9
+	61	28249
+	28519	28571
-	55	27876
-	55	28249
-	61	28261
-	66	28260
-	67	28261
-	68	28262
>phasing48	3
+	28519	28571
-	61	28261
-	67	28261
-	68	28262
>phasing49	93
+	67	28261
+	28519	28571
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	68	28262
>phasing50	26
+	28519	28571
-	68	28262
>phasing51	24
+	28519	28571
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	68	28262
>phasing52	1
+	66	28260
+	28519	28571
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	67	28261
-	68	28262
>phasing53	27
+	61	28261
+	28519	28571
-	55	27876
-	55	28249
-	68	28262
>phasing54	14
+	28519	28571
-	55	28249
-	61	28249
-	61	28261
-	66	28260
-	67	28261
-	68	28262
>phasing55	7
+	55	28249
+	28519	28571
-	61	28261
-	66	28260
-	67	28261
-	68	28262
>phasing56	1
-	55	27876
-	55	28249
-	61	28261
-	67	28261
-	68	28262
-	28519	28571
>phasing57	1
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	28519	28571
>phasing58	364703
-	29061	29089
>phasing59	6039
+	29061	29089
>phasing60	37
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	68	28262
-	29061	29089
>phasing61	239342
-	29705	29791
>phasing62	1490
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	68	28262
-	29705	29791
>phasing63	425
+	29705	29791
>phasing64	3
+	29705	29791
-	55	27876
-	55	28249
-	61	26464
-	61	27037
-	61	27378
-	61	27883
-	61	28249
-	61	28261
-	66	27754
-	66	28260
-	67	28261
-	68	28262
